TYPE,ADDRESS,CITY,DATE,TIME
Burglary,100  Parkside Av,Syracuse,12/24/17,7:43 PM
Larceny,2700  Brewerton Rd,Syracuse,1/30/18,7:43 PM
Larceny,400  Westbrook Hills Dr,Syracuse,6/24/17,7:43 PM
Robbery,300  N  Midler Av,Syracuse,2/17/18,7:43 PM
Burglary,1000  Madison St,Syracuse,1/10/18,7:44 PM
Burglary,5300  W Taft Rd,Syracuse,11/3/17,7:44 PM
Larceny,700  W  Onondaga St,Syracuse,2/25/18,7:44 PM
Larceny,100  Northern Lights Dr,Syracuse,2/6/18,7:44 PM
Robbery,200  W  Jefferson St,Syracuse,8/9/17,7:44 PM
Vehicle theft,100  Roxboro Cir,Syracuse,3/12/18,7:44 PM
Aggravated assault,300  South Av,Syracuse,12/25/17,7:45 PM
Aggravated assault,2000  E  Fayette St,Syracuse,12/14/17,7:45 PM
Aggravated assault,700  Park Av,Syracuse,7/21/17,7:45 PM
Burglary,100  Jasper St,Syracuse,1/3/18,7:45 PM
Larceny,400  S  Salina St,Syracuse,11/3/17,7:45 PM
Larceny,0  South St,Marcellus,10/27/17,7:45 PM
Larceny,200  Brampton Rd,Syracuse,10/17/17,7:45 PM
Larceny,1  Destiny Usa Dr,Syracuse,9/28/17,7:45 PM
Larceny,100  Concord Pl,Syracuse,9/17/17,7:45 PM
Larceny,8500  Button Rd,Cicero,6/25/17,7:45 PM
Robbery,400  Erie Blvd E,Syracuse,1/5/18,7:45 PM
Robbery,400  Kirk Av,Syracuse,9/10/17,7:45 PM
Robbery,200  W  Jefferson St,Syracuse,8/9/17,7:45 PM
Vehicle theft,400  Cortland Av,Syracuse,8/25/17,7:45 PM
Burglary,8800  Dinglehole Rd,Baldwinsville,1/23/18,7:46 PM
Burglary,100  Alice Av,Syracuse,10/15/17,7:46 PM
Larceny,6700  E Genesee St,Fayetteville,3/13/18,7:47 PM
Larceny,0  Arkie Albanese Av,Manlius,3/6/18,7:47 PM
Larceny,3800  Route 31,Liverpool,12/10/17,7:47 PM
Larceny,4100  S  Salina St,Syracuse,10/22/17,7:47 PM
Larceny,400  W  Division St,Syracuse,9/21/17,7:47 PM
Larceny,100  E Molloy Rd,Syracuse,6/23/17,7:47 PM
Larceny,100  Manor Dr,East Syracuse,6/12/17,7:47 PM
Burglary,1100  W  Onondaga St,Syracuse,10/4/17,7:48 PM
Robbery,1800  E  Fayette St,Syracuse,12/1/17,7:48 PM
Larceny,200  Augusta Dr,Syracuse,3/15/18,7:49 PM
Larceny,500  Oswego St,Liverpool,1/31/18,7:49 PM
Larceny,900  N  Townsend St,Syracuse,11/2/17,7:49 PM
Aggravated assault,1  Destiny Usa Dr,Syracuse,12/20/17,7:50 PM
Aggravated assault,500  Wolf St,Syracuse,10/19/17,7:50 PM
Burglary,200  Essex St,Syracuse,1/11/18,7:50 PM
Burglary,200  Wendell Ter,Syracuse,11/9/17,7:50 PM
Larceny,6700  E Genesee St,Fayetteville,12/22/17,7:50 PM
Larceny,1  Destiny Usa Dr,Syracuse,12/8/17,7:50 PM
Larceny,500  S  Clinton St,Syracuse,10/19/17,7:50 PM
Larceny,500  Pond St,Syracuse,9/24/17,7:50 PM
Larceny,1  Destiny Usa Dr,Syracuse,7/18/17,7:50 PM
Vehicle theft,500  Westcott St,Syracuse,3/12/18,7:50 PM
Burglary,5900  Bartel Cir,Brewerton,7/15/17,7:51 PM
Larceny,5300  W Genesee St,Camillus,12/2/17,7:51 PM
Larceny,8000  Brewerton Rd,Cicero,10/30/17,7:51 PM
Larceny,400  Electronics Pkwy,Liverpool,10/24/17,7:51 PM
Larceny,2100  W Genesee St,Syracuse,7/24/17,7:51 PM
Larceny,300  E  Florence Av,Syracuse,7/7/17,7:51 PM
Larceny,200  Towne Dr,Fayetteville,6/26/17,7:51 PM
Larceny,3800  Route 31,Liverpool,6/25/17,7:51 PM
Vehicle theft,1900  W  Genesee St,Syracuse,11/29/17,7:51 PM
Aggravated assault,700  N  Alvord St,Syracuse,9/10/17,7:52 PM
Burglary,600  E  Division St,Syracuse,9/9/17,7:52 PM
Larceny,4200  James St,East Syracuse,12/7/17,7:52 PM
Larceny,2200  W Genesee St,Syracuse,9/17/17,7:52 PM
Robbery,700  E  Adams St,Syracuse,12/13/17,7:52 PM
Vehicle theft,200  N  Mcbride St,Syracuse,12/27/17,7:52 PM
Vehicle theft,2300  E  Fayette St,Syracuse,8/22/17,7:52 PM
Burglary,700  Euclid Av,Syracuse,7/7/17,7:53 PM
Larceny,0  Oswego St,Baldwinsville,1/16/18,7:53 PM
Larceny,7500  Kirkville Rd,East Syracuse,12/12/17,7:53 PM
Larceny,1  Destiny Usa Dr,Syracuse,10/2/17,7:53 PM
Robbery,100  Jasper St,Syracuse,11/9/17,7:53 PM
Larceny,6400  Basile Rowe,East Syracuse,11/15/17,7:54 PM
Robbery,200  Furman St,Syracuse,1/12/18,7:54 PM
Aggravated assault,2500  Erie Blvd E,Syracuse,1/9/18,7:55 PM
Aggravated assault,100  Glenwood Av,Syracuse,9/29/17,7:55 PM
Aggravated assault,700  E Adams St,Syracuse,8/1/17,7:55 PM
Larceny,1  Destiny Usa Dr,Syracuse,1/25/18,7:55 PM
Larceny,1  Destiny Usa Dr,Syracuse,8/25/17,7:55 PM
Larceny,700  First North St,Syracuse,8/3/17,7:55 PM
Burglary,100  Lakeview Av,Syracuse,10/27/17,7:56 PM
Larceny,700  First North St,Syracuse,1/8/18,7:56 PM
Larceny,200  Towne Dr,Fayetteville,10/23/17,7:57 PM
Larceny,6400  Basile Rowe,East Syracuse,7/13/17,7:57 PM
Larceny,8700  Dell Center Dr,Liverpool,6/19/17,7:57 PM
Aggravated assault,400  Craig St,Syracuse,7/4/17,7:58 PM
Larceny,4100  S  Salina St,Syracuse,8/31/17,7:58 PM
Larceny,100  Upland Cir,Syracuse,8/7/17,7:58 PM
Larceny,700  First North St,Syracuse,6/16/17,7:58 PM
Aggravated assault,2200  Midland Av,Syracuse,7/3/17,7:59 PM
Larceny,2100  W Genesee St,Syracuse,1/25/18,7:59 PM
Larceny,100  Transistor Pkwy,Liverpool,9/14/17,7:59 PM
Larceny,6100  S Salina St,Syracuse,7/12/17,7:59 PM
Aggravated assault,1200  Madison St,Syracuse,9/8/17,8:00 PM
Burglary,100  Dyer Ct,Syracuse,1/19/18,8:00 PM
Burglary,200  Green St,Syracuse,12/23/17,8:00 PM
Burglary,200  Robert Dr,Syracuse,12/8/17,8:00 PM
Burglary,2700  James St,Syracuse,12/3/17,8:00 PM
Burglary,1200  Spring St,Syracuse,12/1/17,8:00 PM
Burglary,1000  Madison St,Syracuse,11/4/17,8:00 PM
Burglary,300  S  Alvord St,Syracuse,10/6/17,8:00 PM
Burglary,2800  W Genesee St,Syracuse,9/25/17,8:00 PM
Burglary,300  Village Dr,Syracuse,8/14/17,8:00 PM
Burglary,700  Ostrom Av,Syracuse,8/10/17,8:00 PM
Burglary,0  Will Ct,Syracuse,8/7/17,8:00 PM
Burglary,2900  S  Salina St,Syracuse,7/29/17,8:00 PM
Burglary,1800  Midland Av,Syracuse,7/11/17,8:00 PM
Burglary,200  Wilson St,Syracuse,7/9/17,8:00 PM
Larceny,1  Destiny Usa Dr,Syracuse,3/12/18,8:00 PM
Larceny,0  Jordan St,Skaneateles,3/10/18,8:00 PM
Larceny,100  Nelson St,Syracuse,2/27/18,8:00 PM
Larceny,4100  S  Salina St,Syracuse,2/11/18,8:00 PM
Larceny,3400  Erie Blvd E,Syracuse,1/31/18,8:00 PM
Larceny,1  Destiny Usa Dr,Syracuse,1/5/18,8:00 PM
Larceny,1600  Hawley Av,Syracuse,12/20/17,8:00 PM
Larceny,5500  Bear Rd,Syracuse,12/19/17,8:00 PM
Larceny,500  Yale Av,Syracuse,12/7/17,8:00 PM
Larceny,100  Seeley Av,Syracuse,11/27/17,8:00 PM
Larceny,1300  E  Fayette St,Syracuse,11/24/17,8:00 PM
Larceny,100  Leonard Av,Nedrow,11/18/17,8:00 PM
Larceny,400  Butternut St,Syracuse,11/18/17,8:00 PM
Larceny,1  Destiny Usa Dr,Syracuse,11/16/17,8:00 PM
Larceny,2800  Brewerton Rd,Syracuse,11/1/17,8:00 PM
Larceny,800  E  Adams St,Syracuse,10/30/17,8:00 PM
Larceny,100  Homecroft Av,Syracuse,10/29/17,8:00 PM
Larceny,100  Interpid Ln,Syracuse,10/23/17,8:00 PM
Larceny,100  Cheney St,Syracuse,10/22/17,8:00 PM
Larceny,100  Avon Rd,Syracuse,10/17/17,8:00 PM
Larceny,300  Warner Av,Syracuse,10/16/17,8:00 PM
Larceny,500  Herkimer St,Syracuse,10/14/17,8:00 PM
Larceny,400  W  Onondaga St,Syracuse,10/13/17,8:00 PM
Larceny,200  Kaymar Dr,Syracuse,10/13/17,8:00 PM
Larceny,500  Walnut Av,Syracuse,10/8/17,8:00 PM
Larceny,1700  Grant Blvd,Syracuse,10/4/17,8:00 PM
Larceny,1100  James St,Syracuse,9/30/17,8:00 PM
Larceny,900  Hiawatha Blvd W,Syracuse,9/19/17,8:00 PM
Larceny,100  Highland Av,Syracuse,9/18/17,8:00 PM
Larceny,800  Teall Av,Syracuse,9/18/17,8:00 PM
Larceny,0  Chevy Dr,East Syracuse,9/15/17,8:00 PM
Larceny,100  Fairmount Av,Liverpool,9/13/17,8:00 PM
Larceny,8600  Bayview Dr,Cicero,9/11/17,8:00 PM
Larceny,200  Hillsdale Av,Syracuse,8/23/17,8:00 PM
Larceny,1200  W  Onondaga St,Syracuse,8/21/17,8:00 PM
Larceny,200  Forest Hill Dr,Syracuse,8/9/17,8:00 PM
Larceny,200  N  Edwards Av,Syracuse,8/7/17,8:00 PM
Larceny,1100  Vine St,Liverpool,8/4/17,8:00 PM
Larceny,100  N  Salina St,Syracuse,7/31/17,8:00 PM
Larceny,0  Lock St,Baldwinsville,7/22/17,8:00 PM
Larceny,200  E Ellis St,East Syracuse,7/16/17,8:00 PM
Larceny,200  Dorchester Av,Syracuse,7/16/17,8:00 PM
Larceny,100  Crysler Dr,East Syracuse,7/13/17,8:00 PM
Larceny,4400  Plantation Blvd,Liverpool,7/2/17,8:00 PM
Larceny,200  Sabine St,Syracuse,6/30/17,8:00 PM
Larceny,600  James St,Syracuse,6/25/17,8:00 PM
Larceny,100  Harborside Dr,Syracuse,6/16/17,8:00 PM
Larceny,100  W  Ostrander Av,Syracuse,6/12/17,8:00 PM
Larceny,400  Fourth St,Syracuse,6/9/17,8:00 PM
Robbery,300  Midland Av,Syracuse,12/7/17,8:00 PM
Robbery,1100  Butternut St,Syracuse,6/15/17,8:00 PM
Vehicle theft,100  Sand St,Syracuse,2/11/18,8:00 PM
Vehicle theft,1100  Avery Av,Syracuse,1/2/18,8:00 PM
Vehicle theft,800  E  Brighton Av,Syracuse,1/1/18,8:00 PM
Vehicle theft,100  Fordham Rd,Syracuse,12/12/17,8:00 PM
Vehicle theft,300  S  Edwards Av,Syracuse,10/15/17,8:00 PM
Vehicle theft,700  Ostrom Av,Syracuse,6/28/17,8:00 PM
Vehicle theft,100  Roney Ln,Syracuse,6/12/17,8:00 PM
Larceny,3600  W Genesee St,Syracuse,2/5/18,8:01 PM
Larceny,3400  Erie Blvd E,Syracuse,8/27/17,8:01 PM
Larceny,0  Wellesley Rd,Syracuse,8/3/17,8:01 PM
Larceny,200  Lakeview Av,Syracuse,7/27/17,8:01 PM
Aggravated assault,1200  Milton Av,Syracuse,10/28/17,8:02 PM
Larceny,8000  Brewerton Rd,Cicero,11/10/17,8:03 PM
Larceny,3500  W Genesee St,Syracuse,7/26/17,8:03 PM
Larceny,1300  Butternut St,Syracuse,6/8/17,8:03 PM
Burglary,600  Ackerman Av,Syracuse,10/31/17,8:04 PM
Larceny,300  Herbert St,Syracuse,12/6/17,8:04 PM
Larceny,3400  Erie Blvd E,Syracuse,11/21/17,8:04 PM
Vehicle theft,100  Green St,Syracuse,12/24/17,8:04 PM
Aggravated assault,5800  Strawmount Trl,Chittenango,1/7/18,8:05 PM
Aggravated assault,1200  S  Geddes St,Syracuse,12/9/17,8:05 PM
Larceny,3400  Erie Blvd E,Syracuse,12/15/17,8:05 PM
Larceny,2300  W Genesee St,Syracuse,12/7/17,8:05 PM
Larceny,3400  Erie Blvd E,Syracuse,10/6/17,8:05 PM
Larceny,4000  S  Salina St,Syracuse,9/26/17,8:05 PM
Larceny,3300  Cessna Dr,Warners,9/15/17,8:05 PM
Larceny,1  Destiny Usa Dr,Syracuse,7/24/17,8:05 PM
Larceny,500  S  Salina St,Syracuse,6/15/17,8:05 PM
Robbery,400  Grant Blvd,Syracuse,3/14/18,8:05 PM
Robbery,500  Hawley Av,Syracuse,9/5/17,8:05 PM
Burglary,100  Roney Ln,Syracuse,2/11/18,8:06 PM
Larceny,600  Towne Dr,Fayetteville,3/13/18,8:06 PM
Larceny,100  Steuben St,Syracuse,10/3/17,8:06 PM
Larceny,1100  W  Colvin St,Syracuse,9/11/17,8:06 PM
Larceny,1100  Lodi St,Syracuse,7/20/17,8:06 PM
Larceny,500  Oswego St,Liverpool,7/17/17,8:06 PM
Larceny,2800  Brewerton Rd,Syracuse,6/17/17,8:06 PM
Vehicle theft,7800  Areopagitica Av,Bridgeport,3/7/18,8:06 PM
Larceny,3300  W Genesee St,Syracuse,8/23/17,8:07 PM
Aggravated assault,600  Galster Av,Syracuse,9/28/17,8:08 PM
Larceny,100  Shop City Plz,Syracuse,3/9/18,8:08 PM
Larceny,100  Village Dr,Syracuse,12/19/17,8:08 PM
Larceny,500  W  Onondaga St,Syracuse,12/7/17,8:08 PM
Larceny,5300  W Genesee St,Camillus,10/25/17,8:08 PM
Larceny,6400  Route 20,La Fayette,8/3/17,8:08 PM
Burglary,200  Comstock Av,Syracuse,12/18/17,8:09 PM
Aggravated assault,700  Oswego St,Syracuse,2/24/18,8:10 PM
Burglary,400  Rockwell Rd,Nedrow,8/24/17,8:10 PM
Larceny,500  Charles Av,Syracuse,2/13/18,8:10 PM
Larceny,100  John St,Syracuse,8/26/17,8:10 PM
Larceny,1  Destiny Usa Dr,Syracuse,7/21/17,8:10 PM
Larceny,6400  Basile Rowe,East Syracuse,7/1/17,8:10 PM
Robbery,1000  Park St,Syracuse,3/15/18,8:10 PM
Robbery,300  N  Salina St,Syracuse,10/26/17,8:10 PM
Robbery,1  Destiny Usa Dr,Syracuse,8/7/17,8:10 PM
Vehicle theft,100  Murray Av,Syracuse,7/3/17,8:10 PM
Burglary,100  Oak St,Syracuse,7/11/17,8:11 PM
Larceny,1  Destiny Usa Dr,Syracuse,9/1/17,8:11 PM
Burglary,5600  Trastevere Rd,Clay,6/28/17,8:12 PM
Burglary,4000  Sandpiper Ln,Liverpool,6/16/17,8:12 PM
Larceny,100  Lilac St,Syracuse,2/27/18,8:12 PM
Burglary,7700  Bainbridge Dr,Liverpool,7/16/17,8:13 PM
Aggravated assault,5000  Ball Rd,Syracuse,6/24/17,8:14 PM
Larceny,1500  W Onondaga St,Syracuse,3/9/18,8:14 PM
Larceny,3800  Route 31,Liverpool,10/29/17,8:14 PM
Larceny,6400  Basile Rowe,East Syracuse,7/17/17,8:14 PM
Robbery,300  Burt St,Syracuse,12/12/17,8:14 PM
Aggravated assault,1200  N  State St,Syracuse,12/10/17,8:15 PM
Larceny,1800  W  Genesee St,Syracuse,1/16/18,8:15 PM
Larceny,1  Destiny Usa Dr,Syracuse,11/7/17,8:15 PM
Larceny,1000  Mertens Av,Syracuse,9/26/17,8:15 PM
Larceny,200  W  Water St,Syracuse,9/7/17,8:15 PM
Larceny,3300  W Genesee St,Syracuse,8/31/17,8:15 PM
Larceny,100  Maplehurst Av,Syracuse,8/25/17,8:15 PM
Larceny,3500  Se Townline Rd,Marcellus,7/16/17,8:15 PM
Larceny,100  Woods Av S,Syracuse,7/8/17,8:15 PM
Robbery,1  Destiny Usa Dr,Syracuse,2/22/18,8:15 PM
Robbery,1100  N  Salina St,Syracuse,12/10/17,8:16 PM
Aggravated assault,100  Hartson St,Syracuse,11/26/17,8:17 PM
Aggravated assault,100  Maple Manor Dr,Syracuse,9/6/17,8:17 PM
Burglary,100  Coykendall Av,Syracuse,3/5/18,8:17 PM
Larceny,1000  Park St,Syracuse,3/13/18,8:17 PM
Larceny,1100  W  Belden Av,Syracuse,9/25/17,8:17 PM
Larceny,400  Ash St,Syracuse,9/2/17,8:17 PM
Burglary,3900  Kennedy Rd,Nedrow,3/13/18,8:18 PM
Larceny,100  Roberts Av,Syracuse,12/3/17,8:18 PM
Larceny,6400  Basile Rowe,East Syracuse,11/8/17,8:18 PM
Larceny,3100  Erie Blvd E,Syracuse,10/28/17,8:18 PM
Larceny,8400  Button Rd,Cicero,8/29/17,8:18 PM
Robbery,300  Roosevelt Av,Syracuse,1/28/18,8:18 PM
Larceny,1  Destiny Usa Dr,Syracuse,12/4/17,8:19 PM
Larceny,200  Ludden Pkwy,Syracuse,11/29/17,8:19 PM
Larceny,500  Charles Av,Syracuse,10/11/17,8:19 PM
Larceny,500  S  Salina St,Syracuse,6/10/17,8:19 PM
Burglary,100  Shotwell Pk,Syracuse,11/14/17,8:20 PM
Burglary,6600  Old Collamer Rd S,DeWitt,10/31/17,8:20 PM
Larceny,400  Burns Av,Syracuse,1/22/18,8:20 PM
Larceny,400  Butternut St,Syracuse,1/20/18,8:20 PM
Larceny,6400  Basile Row,East Syracuse,11/14/17,8:20 PM
Larceny,200  Carlton Rd,Syracuse,10/22/17,8:20 PM
Larceny,6400  Basile Rowe,East Syracuse,7/20/17,8:20 PM
Larceny,7700  Marie Dr,Kirkville,7/2/17,8:20 PM
Larceny,100  Towne Dr,Fayetteville,6/22/17,8:20 PM
Larceny,500  Erie Blvd W,Syracuse,6/15/17,8:20 PM
Robbery,300  Kensington Pl,Syracuse,1/28/18,8:20 PM
Aggravated assault,1300  S  State St,Syracuse,9/22/17,8:21 PM
Burglary,200  Palace Ct,Syracuse,8/24/17,8:21 PM
Larceny,300  Towne Dr,Fayetteville,10/4/17,8:21 PM
Larceny,5300  W Genesee St,Camillus,9/12/17,8:21 PM
Burglary,300  Orwood Pl,Syracuse,11/30/17,8:22 PM
Burglary,2800  Milton Av,Syracuse,8/16/17,8:22 PM
Larceny,400  S  Alvord St,Syracuse,11/17/17,8:22 PM
Aggravated assault,100  E  Bissell St,Syracuse,10/13/17,8:23 PM
Burglary,9400  Chalkstone Crse,Brewerton,8/6/17,8:24 PM
Larceny,300  Towne Dr,Fayetteville,2/13/18,8:24 PM
Larceny,5300  W Genesee St,Camillus,2/3/18,8:24 PM
Aggravated assault,100  Township Blvd,Camillus,2/27/18,8:25 PM
Larceny,600  Towne Dr,Fayetteville,3/13/18,8:25 PM
Larceny,1100  Wolf St,Syracuse,9/8/17,8:25 PM
Larceny,100  N  Collingwood Av,Syracuse,7/24/17,8:25 PM
Robbery,100  Leonard Av,Syracuse,9/1/17,8:25 PM
Larceny,1  Destiny Usa Dr,Syracuse,3/8/18,8:26 PM
Larceny,7900  Brewerton Rd,Cicero,1/16/18,8:26 PM
Larceny,1700  Grant Blvd,Syracuse,8/15/17,8:26 PM
Larceny,3300  W Genesee St,Syracuse,6/30/17,8:26 PM
Aggravated assault,200  Craig St,Syracuse,2/16/18,8:27 PM
Aggravated assault,100  Dearborn Pl,Syracuse,9/4/17,8:27 PM
Burglary,900  Highland St,Syracuse,11/27/17,8:27 PM
Larceny,500  Winton St,Syracuse,1/31/18,8:27 PM
Larceny,2100  W Genesee St,Syracuse,9/5/17,8:27 PM
Larceny,6400  Basile Rowe,East Syracuse,6/16/17,8:27 PM
Robbery,1100  N  Salina St,Syracuse,11/30/17,8:27 PM
Burglary,100  Comstock Pl,Syracuse,11/22/17,8:28 PM
Larceny,1  Destiny Usa Dr,Syracuse,3/16/18,8:28 PM
Larceny,100  W  Seneca Tpke,Syracuse,2/28/18,8:28 PM
Burglary,1400  E  Genesee St,Syracuse,9/20/17,8:29 PM
Larceny,5500  Trastevere Rd,Clay,2/25/18,8:29 PM
Larceny,6400  Basile Row,East Syracuse,2/17/18,8:29 PM
Larceny,5300  W Genesee St,Camillus,1/14/18,8:29 PM
Larceny,7500  Thunderbird Rd,Liverpool,8/12/17,8:29 PM
Aggravated assault,300  Elm St,Syracuse,11/30/17,8:30 PM
Aggravated assault,100  Dickerson St,Syracuse,8/19/17,8:30 PM
Larceny,200  Cogswell Av,Syracuse,2/28/18,8:30 PM
Larceny,200  Hamilton Rd,Syracuse,2/24/18,8:30 PM
Larceny,0  Dupli Park Dr,Syracuse,1/22/18,8:30 PM
Larceny,1  Destiny Usa Dr,Syracuse,1/20/18,8:30 PM
Larceny,100  Onondaga Av,Syracuse,1/19/18,8:30 PM
Larceny,6800  Manlius Center Rd,East Syracuse,11/15/17,8:30 PM
Larceny,300  S  Salina St,Syracuse,11/7/17,8:30 PM
Larceny,400  S  Salina St,Syracuse,11/7/17,8:30 PM
Larceny,500  S  Clinton St,Syracuse,11/2/17,8:30 PM
Larceny,0  Fennell St,Skaneateles,10/5/17,8:30 PM
Larceny,600  Butternut St,Syracuse,9/24/17,8:30 PM
Larceny,1  Destiny Usa Dr,Syracuse,8/20/17,8:30 PM
Larceny,100  Patton Av,East Syracuse,8/17/17,8:30 PM
Larceny,5700  Paisley Pl,East Syracuse,7/22/17,8:30 PM
Larceny,6800  E Genesee St,Fayetteville,7/19/17,8:30 PM
Larceny,800  Turtle St,Syracuse,7/17/17,8:30 PM
Larceny,100  Lynwood Av,Syracuse,7/15/17,8:30 PM
Larceny,400  Deerfield Rd,East Syracuse,7/10/17,8:30 PM
Vehicle theft,100  Elbow Rd N,Syracuse,7/13/17,8:30 PM
Larceny,100  Charles Av,Syracuse,3/4/18,8:31 PM
Larceny,400  Electronics Pkwy,Liverpool,2/11/18,8:31 PM
Aggravated assault,8400  Bayridge Rd,Cicero,11/24/17,8:32 PM
Aggravated assault,300  Cannon St,Syracuse,6/20/17,8:32 PM
Larceny,4100  Route 31,Clay,7/17/17,8:32 PM
Aggravated assault,700  E  Adams St,Syracuse,8/26/17,8:33 PM
Burglary,100  Noble Av,Syracuse,10/2/17,8:33 PM
Larceny,1200  South Av,Syracuse,3/5/18,8:33 PM
Larceny,5300  W Genesee St,Camillus,10/17/17,8:34 PM
Larceny,6400  Basile Rowe,East Syracuse,9/10/17,8:34 PM
Larceny,1  Destiny Usa Dr,Syracuse,1/26/18,8:35 PM
Larceny,1000  S  Clinton St,Syracuse,9/12/17,8:35 PM
Larceny,1  Destiny Usa Dr,Syracuse,8/26/17,8:35 PM
Larceny,4200  James St,East Syracuse,7/5/17,8:35 PM
Aggravated assault,100  Griffiths St,Syracuse,9/3/17,8:36 PM
Larceny,0  Kingsley Pl,Syracuse,2/28/18,8:36 PM
Larceny,4600  Manor Hill Dr,Syracuse,12/5/17,8:36 PM
Larceny,6400  Basile Row,E Syracuse,11/25/17,8:36 PM
Larceny,5900  Lakeshore Rd,Cicero,11/10/17,8:36 PM
Larceny,3100  Erie Blvd E,Syracuse,10/26/17,8:36 PM
Larceny,6400  Basile Rowe,East Syracuse,10/20/17,8:36 PM
Aggravated assault,7500  Highbridge Rd,Manlius,10/8/17,8:37 PM
Larceny,5300  W Genesee St,Camillus,1/21/18,8:37 PM
Larceny,8700  Dell Center Dr,Liverpool,8/13/17,8:37 PM
Larceny,5800  Alperton Ct,Liverpool,7/5/17,8:37 PM
Burglary,9900  Fancher Rd,Brewerton,3/8/18,8:38 PM
Larceny,6400  Basile Rowe,East Syracuse,3/8/18,8:38 PM
Larceny,1  Destiny Usa Dr,Syracuse,10/6/17,8:38 PM
Vehicle theft,100  Jackson Dr,Liverpool,3/15/18,8:38 PM
Burglary,1  Destiny Usa Dr,Syracuse,12/26/17,8:39 PM
Burglary,400  Carbon St,Syracuse,12/19/17,8:39 PM
Larceny,100  Milford Ct,Syracuse,12/24/17,8:39 PM
Larceny,1  Destiny Usa Dr,Syracuse,10/26/17,8:39 PM
Burglary,700  E  Division St,Syracuse,11/21/17,8:40 PM
Burglary,5100  Highbridge St,Fayetteville,11/1/17,8:40 PM
Burglary,0  State St,Tully,9/17/17,8:40 PM
Burglary,100  Parkway Dr,Syracuse,8/21/17,8:40 PM
Larceny,400  University Av,Syracuse,11/3/17,8:40 PM
Larceny,1  Destiny Usa Dr,Syracuse,10/27/17,8:40 PM
Larceny,3300  W Genesee St,Syracuse,6/25/17,8:40 PM
Larceny,6400  Basile Row,East Syracuse,2/25/18,8:41 PM
Larceny,1  Destiny Usa Dr,Syracuse,1/26/18,8:41 PM
Larceny,5300  W Genesee St,Camillus,12/10/17,8:42 PM
Larceny,8200  Cazenovia Rd,Manlius,11/20/17,8:42 PM
Robbery,800  Knighthood Cir,Fayetteville,10/31/17,8:42 PM
Aggravated assault,200  Webster Av,Syracuse,1/31/18,8:43 PM
Aggravated assault,2200  E  Genesee St,Syracuse,10/11/17,8:43 PM
Larceny,8000  Brewerton Rd,Cicero,11/30/17,8:43 PM
Larceny,1  Destiny Usa Dr,Syracuse,11/28/17,8:43 PM
Larceny,200  Ontario Av,Syracuse,11/7/17,8:43 PM
Larceny,5100  Bear Mountain Rd,La Fayette,8/24/17,8:43 PM
Larceny,4100  S  Salina St,Syracuse,7/18/17,8:43 PM
Robbery,300  N  Midler Av,Syracuse,12/7/17,8:43 PM
Larceny,5300  W Genesee St,Camillus,12/26/17,8:44 PM
Larceny,3600  Armstrong Rd,Syracuse,10/18/17,8:44 PM
Aggravated assault,400  E Franklin St,Fayetteville,7/28/17,8:45 PM
Burglary,5200  Townsend Rd,Manlius,10/3/17,8:45 PM
Larceny,0  Orangewood Dr,Liverpool,12/19/17,8:45 PM
Larceny,300  Hiawatha Blvd W,Syracuse,11/22/17,8:45 PM
Larceny,1  Destiny Usa Dr,Syracuse,11/13/17,8:45 PM
Larceny,5300  W Genesee St,Camillus,10/16/17,8:45 PM
Larceny,100  Walton St,Syracuse,10/12/17,8:45 PM
Larceny,300  W  Water St,Syracuse,10/5/17,8:45 PM
Larceny,400  S  Clinton St,Syracuse,10/5/17,8:45 PM
Larceny,900  W  Genesee St,Syracuse,9/17/17,8:45 PM
Larceny,100  Gray Av,Syracuse,9/4/17,8:45 PM
Robbery,600  N  Salina St,Syracuse,10/16/17,8:45 PM
Larceny,200  Towne Dr,Manlius,2/22/18,8:46 PM
Larceny,5300  W Genesee St,Camillus,9/17/17,8:46 PM
Larceny,4200  W Genesee St,Syracuse,6/12/17,8:46 PM
Vehicle theft,100  Woodbury Av,Syracuse,8/6/17,8:46 PM
Larceny,3800  S  Salina St,Syracuse,7/24/17,8:48 PM
Aggravated assault,5000  W Seneca Tpke,Syracuse,9/6/17,8:49 PM
Larceny,100  Towne Dr,Fayetteville,12/8/17,8:49 PM
Larceny,5300  W Genesee St,Camillus,11/23/17,8:49 PM
Aggravated assault,100  Dickerson St,Syracuse,8/7/17,8:50 PM
Burglary,1100  W  Onondaga St,Syracuse,1/3/18,8:50 PM
Larceny,2500  Erie Blvd E,Syracuse,11/15/17,8:50 PM
Larceny,6400  Basile Rowe,East Syracuse,9/28/17,8:50 PM
Larceny,6700  E Genesee St,Fayetteville,7/19/17,8:50 PM
Larceny,600  South Av,Syracuse,6/16/17,8:50 PM
Larceny,3800  S  Salina St,Syracuse,10/12/17,8:51 PM
Burglary,300  Broad St,Syracuse,12/20/17,8:52 PM
Larceny,3600  Erie Blvd E,Syracuse,8/3/17,8:52 PM
Robbery,400  Union Pl,Syracuse,11/25/17,8:52 PM
Robbery,500  S  State St,Syracuse,10/28/17,8:52 PM
Larceny,100  Walton St,Syracuse,3/16/18,8:53 PM
Larceny,6000  Amanda Ln,Cicero,1/31/18,8:53 PM
Robbery,4700  Onondaga Blvd,Syracuse,1/31/18,8:53 PM
